Game Type:,Hive-PLM
Opening name, Entomology URL, Total nr of games, Nr white wins, White win percentage, Nr black games, Black win percentage, Nr draws, Draw percentage, List of white win games, List of black win games, List of drawn games
HV-LuisGiRo-Krackom-2017-02-12-1502,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bQ+2-1bB1+1+1wS1+0-1bG1+2+0wQ-1+0wG1-1+1bS1+1+0wB1+0+0&title=HV-LuisGiRo-Krackom-2017-02-12-1502%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-LuisGiRo-Krackom-2017-02-12-1502, ","",""
HV-LuisGiRo-Krackom-2017-02-13-1745,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bQ+2-1wQ-1+0bG1-2+0wL+0-1wP-1+1bP+1+0wG1+0+0&title=HV-LuisGiRo-Krackom-2017-02-13-1745%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-LuisGiRo-Krackom-2017-02-13-1745, ",""
HV-LuisGiRo-Krackom-2017-02-13-1802,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wL-1+1wS1-1+2wQ-1+0bS1+1+0bL+2-1wG1+0+0bQ+2+0bP+1+1&title=HV-LuisGiRo-Krackom-2017-02-13-1802%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-LuisGiRo-Krackom-2017-02-13-1802, ",""
HV-Cliffy73-Dumbot-2017-02-16-2331,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bM+1+1wA1+1-2wQ+0-1bQ+2-1bS1+1+0bL+2+0wS1+0+0wG1-1-1&title=HV-Cliffy73-Dumbot-2017-02-16-2331%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-Cliffy73-Dumbot-2017-02-16-2331, ","",""
HV-Cliffy73-Dumbot-2017-02-17-1930,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wQ+0-1bS1+2+1bB1+1+1wB1+0+0bG1+1+0bQ+2+0wS1+0+0&title=HV-Cliffy73-Dumbot-2017-02-17-1930%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-Cliffy73-Dumbot-2017-02-17-1930, ",""
HV-guest-Dumbot-2017-02-15-2010,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bA1+1+1wQ-1-1bM+2-1bQ+2+0wG1-1+0wA1+0-2bP+1+0wS1+0+0&title=HV-guest-Dumbot-2017-02-15-2010%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-guest-Dumbot-2017-02-15-2010, ",""
HV-guest-Dumbot-2017-02-16-2154,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wS1+0+0wQ-1-1bG1+1+1bQ+2+1wG1+0-1bL+0+2wA1-2+0bB1+1+0&title=HV-guest-Dumbot-2017-02-16-2154%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-guest-Dumbot-2017-02-16-2154, ",""
HV-Krackom-LuisGiRo-2017-02-21-1700,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wA1-1+0wS1-1+1bB1+0+2bQ+1+2wQ+0-1bG1+1+1wG1+0+0bS1+1+0&title=HV-Krackom-LuisGiRo-2017-02-21-1700%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-Krackom-LuisGiRo-2017-02-21-1700, ","",""
HV-Krackom-LuisGiRo-2017-02-21-1730,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bG1+2-1wQ+0-1wG1+0+0bQ+2+0bP+1+1wM-1+1bB1+1+0wA1-1+0&title=HV-Krackom-LuisGiRo-2017-02-21-1730%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-Krackom-LuisGiRo-2017-02-21-1730, ","",""
HV-LuisGiRo-Krackom-2017-02-21-1716,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bQ+3-1bG1+1+0bP+2-1wG1+0+0wB1+0-1bL+1+1wQ-1-1wP-1+0&title=HV-LuisGiRo-Krackom-2017-02-21-1716%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-LuisGiRo-Krackom-2017-02-21-1716, ","",""
HV-LuisGiRo-Krackom-2017-02-21-1739,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wQ+1-2bG1+1+0bP+2-1wG1+0+0bB1+2+0wS1+0-1bQ+3-1wP+2-3&title=HV-LuisGiRo-Krackom-2017-02-21-1739%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-LuisGiRo-Krackom-2017-02-21-1739, ","",""
HV-LuisGiRo-Krackom-2017-02-21-1748,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wM-1+1bQ+3-1bS1+1+0wS1-1+2wG1+0+0bG1+2-1wQ-1+0&title=HV-LuisGiRo-Krackom-2017-02-21-1748%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-LuisGiRo-Krackom-2017-02-21-1748, ","",""
HV-Axlia-Dumbot-2017-02-26-1804,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wA1-2+2bB1+3-1bA1+1+0wQ-1+0bQ+2-1wS1+0+0bM+2+0wS2-1+1&title=HV-Axlia-Dumbot-2017-02-26-1804%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-Axlia-Dumbot-2017-02-26-1804, ",""
HV-Cyrax-Dumbot-2017-02-26-2007,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bQ+1+1bL+1+0wA1-1+1wQ+0-1wM+0+0bP+2+0bS1+2+1wL-1+0&title=HV-Cyrax-Dumbot-2017-02-26-2007%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-Cyrax-Dumbot-2017-02-26-2007, ",""
HV-Dumbot-chicken-2017-02-26-0904,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bB1+1+1bS1+1+0wL+0-2wP+0+0wQ+1-2bA1+3-2bQ+2-1wG1+0-1&title=HV-Dumbot-chicken-2017-02-26-0904%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-Dumbot-chicken-2017-02-26-0904, ","",""
HV-Dumbot-chicken-2017-02-26-0915,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bA1+1-4wQ+1-3bS1+1+0wB1+0+0wS1+1-2wG1+0-1bQ+2-1&title=HV-Dumbot-chicken-2017-02-26-0915%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-Dumbot-chicken-2017-02-26-0915, ",""
HV-Dumbot-chicken-2017-02-26-2125,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bP+1+0wB1+0+0bQ+2-1bG1-2+0wQ+0-1wL-1+1wS1-1+0&title=HV-Dumbot-chicken-2017-02-26-2125%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-Dumbot-chicken-2017-02-26-2125, ",""
HV-Dumbot-guest-2017-02-27-0044,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wS1+0-1bA1+2-1wM-1+1wQ-1-1bQ+1+1bG1+1+0wB1+0+0bA2+3-2&title=HV-Dumbot-guest-2017-02-27-0044%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-Dumbot-guest-2017-02-27-0044, ","",""
HV-Dumbot-PsyXo-2017-02-27-1749,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bQ+1+1wB1+0-1bA1+2-3wL+1-2wQ+0-2bS1+1+0wS1+0+0&title=HV-Dumbot-PsyXo-2017-02-27-1749%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-Dumbot-PsyXo-2017-02-27-1749, ",""
HV-guest-Dumbot-2017-02-25-1938,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wA1-1+1bS1+1+0bP+3+0wG1+0+0bL+2+0wQ+0-1bQ+4+0wP-1+0&title=HV-guest-Dumbot-2017-02-25-1938%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-guest-Dumbot-2017-02-25-1938, ","",""
HV-guest-Dumbot-2017-02-27-2037,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bM+3-1wP-1+0bQ+2+0wA1-1+1bS1+1+0bL+2-1wG1+0+0wQ+0-1&title=HV-guest-Dumbot-2017-02-27-2037%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-guest-Dumbot-2017-02-27-2037, ","",""
HV-PsyXo-Dumbot-2017-02-27-1403,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wQ+0-1bB1+2-1wA1-1+0wA2-1+1bM+1+0wS1+0+0bG1+2+0bQ+3+0&title=HV-PsyXo-Dumbot-2017-02-27-1403%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-PsyXo-Dumbot-2017-02-27-1403, ","",""
HV-PsyXo-Dumbot-2017-02-27-2251,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wA1+2+1bS1+0+2wQ+0-1bQ+2-1bA1+1+1bB1+1+0wS1+0+0&title=HV-PsyXo-Dumbot-2017-02-27-2251%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-PsyXo-Dumbot-2017-02-27-2251, ",""
U!HV-chicken-Dumbot-2017-02-26-1630,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bM+1+2bQ+2+0bB1+1+0wP+0+0wQ+0-1bP+1+1wA1+1+3&title=U!HV-chicken-Dumbot-2017-02-26-1630%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"U!HV-chicken-Dumbot-2017-02-26-1630, ","",""
U!HV-chicken-Dumbot-2017-02-26-1646,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wS1-1+0wA1-1+1bM+1+0bQ+1+1bA1+2-1wP+0+0bG1+3-2wQ+0-1&title=U!HV-chicken-Dumbot-2017-02-26-1646%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"U!HV-chicken-Dumbot-2017-02-26-1646, ","",""
U!HV-gfomin-Dumbot-2017-02-26-0331,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wM-1+0bS1+1+0bP+1+1wG1+0+0bQ+0+2wB1-1+1bM+1+2wQ+0-1&title=U!HV-gfomin-Dumbot-2017-02-26-0331%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"U!HV-gfomin-Dumbot-2017-02-26-0331, ","",""
U!HV-Krackom-LuisGiRo-2017-02-26-1117,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wQ+0-1wG2-1+0wS1-1+1bG1+1+0bQ+2+0wG1+0+0bS1+0+2bB1+1+1&title=U!HV-Krackom-LuisGiRo-2017-02-26-1117%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"U!HV-Krackom-LuisGiRo-2017-02-26-1117, ","",""
U!HV-LuisGiRo-Krackom-2017-02-26-1123,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bQ+2+0wQ-1+0bG1+1+0bL+0+1wG1+0+0wM+0-1wS1-1+1&title=U!HV-LuisGiRo-Krackom-2017-02-26-1123%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","U!HV-LuisGiRo-Krackom-2017-02-26-1123, ",""
U!HV-LuisGiRo-Krackom-2017-02-26-1134,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bG1+1+0bQ+1+1wB1+0+0bG2-1+0wG1-1+1wQ+1-1&title=U!HV-LuisGiRo-Krackom-2017-02-26-1134%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"U!HV-LuisGiRo-Krackom-2017-02-26-1134, ","",""
U!HV-tongan-Dumbot-2017-02-27-1222,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wS2+0-1bG1+1+1wQ-1+0bP+1+0wG1+0+0bQ+2+0bL+2-1wS1-1+1&title=U!HV-tongan-Dumbot-2017-02-27-1222%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"U!HV-tongan-Dumbot-2017-02-27-1222, ","",""
HV-antsac-Dumbot-2017-02-03-1603,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bQ+2-2wQ-1+0wA1-1+1bA1+3-2bB1+1+0bP+2-1wG1+0+0wS1+0-1&title=HV-antsac-Dumbot-2017-02-03-1603%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-antsac-Dumbot-2017-02-03-1603, ",""
HV-antsac-Dumbot-2017-02-06-0414,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bQ+2-1wA1+3-2bP+1+1wQ-1+0bM+1+0wG1+0+0bS1+2+1&title=HV-antsac-Dumbot-2017-02-06-0414%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-antsac-Dumbot-2017-02-06-0414, ",""
HV-painterbob-Dumbot-2017-02-04-1921,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wA1+1+2bS1+2-1bM+1+0bQ+2+0wP+0+0bL+1+1wQ-1+0&title=HV-painterbob-Dumbot-2017-02-04-1921%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-painterbob-Dumbot-2017-02-04-1921, ","",""
U!HV-PainterBob-Dumbot-2017-02-03-2242,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bQ+3-1wL+0+0bS1+2-1bP+1+1wQ-1+0wA1-2+1wM-1+1bM+1+0&title=U!HV-PainterBob-Dumbot-2017-02-03-2242%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","U!HV-PainterBob-Dumbot-2017-02-03-2242, ",""
U!HV-PainterBob-Dumbot-2017-02-04-1734,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bB1+1+0wP+0+0wQ-1+0bP+2-1bA1+2+0wG1+3+0bQ+2-2&title=U!HV-PainterBob-Dumbot-2017-02-04-1734%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"U!HV-PainterBob-Dumbot-2017-02-04-1734, ","",""
HV-Dumbot-guest-2016-12-28-1558,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bQ+2+0bS1+0-2wQ+0-1wS1-1+1bG1+1+0wA1+0+0wM-1+0&title=HV-Dumbot-guest-2016-12-28-1558%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-Dumbot-guest-2016-12-28-1558, ","",""
HV-Dumbot-guest-2016-12-28-1910,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wS1+0-1wQ-1-1bM+1+0bP+2-1bQ+1+1wS2-1+0wL+0+0bB1+2+0&title=HV-Dumbot-guest-2016-12-28-1910%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-Dumbot-guest-2016-12-28-1910, ","",""
HV-Dumbot-guest-2016-12-29-1752,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bB1+1+0wM+0+0bQ+1+2wS1+0-1wL-1+0bA1+2+0wQ+0-2bP+1+1&title=HV-Dumbot-guest-2016-12-29-1752%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-Dumbot-guest-2016-12-29-1752, ","",""
HV-Dumbot-guest-2016-12-30-1430,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wG1+0+0bA1-2-1bQ+1+1wS1+0-2wQ-1-1wL+0-1bS1+1+0&title=HV-Dumbot-guest-2016-12-30-1430%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-Dumbot-guest-2016-12-30-1430, ",""
HV-Dumbot-guest-2016-12-30-1727,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wM+0+0wQ-1+0bQ+2-1wP+0-1bS1+1+0bA1-2+0&title=HV-Dumbot-guest-2016-12-30-1727%20::%20N:1%20whitewin:0%25%20blackwin:0%25%20draw:100%25,1,0,0.0,0,0.0,1,100.0,"","","HV-Dumbot-guest-2016-12-30-1727, "
HV-guest-Dumbot-2016-12-29-1847,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bL+1+0wS1+0+0wA1-1+1wQ-1-1wP+0-1bQ+3-1bG1+2+0bA1+2-1&title=HV-guest-Dumbot-2016-12-29-1847%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-guest-Dumbot-2016-12-29-1847, ","",""
HV-guest-Dumbot-2016-12-30-0541,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wS1-1+1bM+1+0bS2+2+1wP+0+0bS1+1+1bQ+2+0wQ+0-1wA1-1+0&title=HV-guest-Dumbot-2016-12-30-0541%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-guest-Dumbot-2016-12-30-0541, ","",""
HV-guest-Dumbot-2016-12-30-1443,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bL+1+0wS1+0+0wG1-1+1bQ+1+1wA1-1+0bP+2+1bB1+1+2wQ+0-1&title=HV-guest-Dumbot-2016-12-30-1443%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-guest-Dumbot-2016-12-30-1443, ",""
HV-guest-Dumbot-2016-12-30-1733,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bM+2-1bA1+1+0bQ+1+1wS1+0+0wA1+1+2bP+2+0wQ+0-1&title=HV-guest-Dumbot-2016-12-30-1733%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-guest-Dumbot-2016-12-30-1733, ",""
HV-Cyrax-Dumbot-2017-01-08-1730,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wL+0+0wM-1+0bS1+1+1bP+2+0wA1-1-1bQ+3+0bA1+1+0wQ+0-1&title=HV-Cyrax-Dumbot-2017-01-08-1730%20::%20N:1%20whitewin:0%25%20blackwin:0%25%20draw:100%25,1,0,0.0,0,0.0,1,100.0,"","","HV-Cyrax-Dumbot-2017-01-08-1730, "
HV-Dumbot-Cyrax-2017-01-13-2130,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bL+1+0wS1-2+0bA1+2+1wM+0+0bM+2+0bQ+1+1wL-1+0wQ-2-1&title=HV-Dumbot-Cyrax-2017-01-13-2130%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-Dumbot-Cyrax-2017-01-13-2130, ","",""
HV-Dumbot-guest-2017-01-15-1510,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bP+1+0wS1+0+0bA2+2+0bQ+2-1wS2-1-1wQ+0-2bA1+1+1wA1-1+0&title=HV-Dumbot-guest-2017-01-15-1510%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-Dumbot-guest-2017-01-15-1510, ","",""
U!HV-echo-Dumbot-2017-01-17-1617,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wQ-1+0wA1-2+1bM+2-1bB2+2-2wS1+0-1bB1+1+0wG1+0+0bQ+2-3&title=U!HV-echo-Dumbot-2017-01-17-1617%20::%20N:1%20whitewin:0%25%20blackwin:0%25%20draw:100%25,1,0,0.0,0,0.0,1,100.0,"","","U!HV-echo-Dumbot-2017-01-17-1617, "
HV-Dumbot-Cyrax-2017-01-22-1248,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bA1+2+0bA2+3-1wB1-1+1bQ+2-1wS1-2+1bG1+1+0wQ-1+0wM+0+0&title=HV-Dumbot-Cyrax-2017-01-22-1248%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-Dumbot-Cyrax-2017-01-22-1248, ","",""
U!HV-Br0keAngel-brandedg-2017-01-22-0522,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wG1+2+0bS1+2-1bQ+2+1wQ+0-1bG1+1+0wS1+0+0&title=U!HV-Br0keAngel-brandedg-2017-01-22-0522%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"U!HV-Br0keAngel-brandedg-2017-01-22-0522, ","",""
HV-Dumbot-Ferr-2017-01-02-1625,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bS1+1+0wG1+0+0bQ+2+0bA1+1-1wQ-1-1wG2+0-1wA1+1-2&title=HV-Dumbot-Ferr-2017-01-02-1625%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-Dumbot-Ferr-2017-01-02-1625, ","",""
HV-Dumbot-Ferr-2017-01-02-1817,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wS1+0+0bS1+0-2bQ+2+0wP-1+1wQ-1+0wA1+0-1bB1+1+0&title=HV-Dumbot-Ferr-2017-01-02-1817%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-Dumbot-Ferr-2017-01-02-1817, ","",""
HV-Dumbot-Ferr-2017-01-02-1818,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wS1-1-1wA1+0-1bB1+1+0wQ-1+0bA1+1-2wM+0+0bQ+2-1&title=HV-Dumbot-Ferr-2017-01-02-1818%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-Dumbot-Ferr-2017-01-02-1818, ","",""
HV-Dumbot-Ferr-2017-01-02-1834,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wS1-1+0bB1+1+0wG1+0+0bA1-2+0bQ+2-1wQ+0-1wP-1+1&title=HV-Dumbot-Ferr-2017-01-02-1834%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-Dumbot-Ferr-2017-01-02-1834, ","",""
HV-Dumbot-seyo-2017-01-02-2037,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wG1+0+0wG2-1+0bQ+2+0bA1-1-2wS1+0-1wQ-1-1bS1+1+0&title=HV-Dumbot-seyo-2017-01-02-2037%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-Dumbot-seyo-2017-01-02-2037, ",""
HV-Ferr-Dumbot-2017-01-02-1643,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bM+3-2bQ+3-1wB1-1+1wQ-1+0wA1-2+2bS1+1+0bS2+2-1wS1+0+0&title=HV-Ferr-Dumbot-2017-01-02-1643%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-Ferr-Dumbot-2017-01-02-1643, ",""
HV-Ferr-Dumbot-2017-01-02-1703,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bP+2+0wA1+0-1bA1+3+0wQ-1-1wS2+1-2bM+1+0wS1+0+0bQ+1+1&title=HV-Ferr-Dumbot-2017-01-02-1703%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-Ferr-Dumbot-2017-01-02-1703, ",""
HV-Ferr-Dumbot-2017-01-02-1737,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wQ-1+0bG2+2-1wA1+0-1bQ+2-2wS2-1+1bA1+2+0bG1+1+0wS1+0+0&title=HV-Ferr-Dumbot-2017-01-02-1737%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-Ferr-Dumbot-2017-01-02-1737, ",""
HV-Cyrax-Dumbot-2017-01-07-1815,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bL+1+0bM+2-1wQ+0+0bA1+2-2wS1+0-1wA1-1+0wS2-1+1bQ+3-1&title=HV-Cyrax-Dumbot-2017-01-07-1815%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-Cyrax-Dumbot-2017-01-07-1815, ",""
